n,Sr No,Folder,Picture,Composition,composition_final,Element,Fraction,Frac,H2_W%,Pressure,Temperature,Che_pot,AN,Period,AR,Cr,VWR,EN,Density,EA,MP,BP,VEC,FIE,TC,BM,HF,MV,Mass,SH,M-M_Eng,M-M_Bond,M-H_Bond,M-H_Eng,formation_H,en_at_H,formation_M,en_at_M,vol_H,vol_M,vol_diff,EN.Diff,M-H.EN.Diff,Atomic.Size.Diff,dSmix,ele_lst,frac_lst,Element_corrected,frac_corrected,composition_final
1095,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.260430921052632,0.377683206564457,373,2060.61728925783,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1096,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.273678728070175,0.41333235466249,373,2200.47878349383,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1097,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.288457269091847,0.454744402523128,373,2348.53890747656,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1098,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.298957706766917,0.498303776675706,373,2490.3823313383,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1099,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.302066885964912,0.548544328383697,373,2639.33361072828,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1100,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.309163925438596,0.613012337800173,373,2811.63553820273,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1101,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.329035635964912,0.658578361885298,373,2922.81371039727,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1102,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.348907346491228,0.701218587076992,373,3020.09461106748,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1103,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.368779057017544,0.746619590498924,373,3117.3755117377,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1104,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.388650767543859,0.794960121123508,373,3214.65641240792,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1105,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.408522478070175,0.850320606885264,373,3319.0475450208,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1106,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.428394188596491,0.924540072191144,373,3448.8092779746,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1107,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.448265899122807,1.00649560722827,373,3580.51016509457,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1108,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.468137609649123,1.09354864231521,373,3709.14072478476,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1109,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.488009320175438,1.18664610701023,373,3835.83213030877,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1110,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.507881030701754,1.28793768259206,373,3962.8467281938,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1111,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.52775274122807,1.383383444331,373,4073.7017080273,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1112,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.547624451754386,1.47664042457223,373,4174.86091702989,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1113,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.567496162280702,1.52655479505002,373,4226.41009861427,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1114,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.587367872807017,1.53949535412254,373,4239.49938923601,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1115,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.607239583333333,1.55238382312717,373,4252.42708367724,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1116,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.627111293859649,1.56554333409366,373,4265.51637429898,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1117,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.646983004385965,1.57881439783871,373,4278.60566492071,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1118,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.66685471491228,1.59236389615126,373,4291.85655172297,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1119,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.686726425438596,1.60586231699401,373,4304.94584234471,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1120,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.706598135964912,1.61930640218911,373,4317.87353678594,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
1121,16,PCT,133.pdf-004.jpg,La 0.81 Mg 0.19 Ni 3.9,La0.17Mg0.04Ni0.8,La Mg Ni,0.17 0.04 0.8,0.17 0.04 0.8,0.726469846491228,1.63286303964029,373,4330.80123122717,32.2475247524753,4.2970297029703,1.36990099009901,129.435643564356,209.207920792079,1.74990099009901,8.16148514851485,0.997920792079208,1604.10891089109,3063.85148514852,8.5049504950495,7.29366336633663,80.6039603960396,149.069306930693,15.0287128712871,9.57742574257426,70.8307920792079,425.693069306931,-4.08079207920792,2.22762376237624,1.57663366336634,-4.6250495049505,-0.231089108910891,-4.63574257425743,0.000396039603960396,-5.47267326732673,19.8352475247525,35.379504950495,-0.253861386138614,0.3162,-0.4546,17.55,5.0594,"['La', 'Mg', 'Ni']","['0.17', '0.04', '0.8']","['La', 'Mg', 'Ni']",[0.17 0.04 0.8],La0.17Mg0.04Ni0.8
